CBSA_name	cbsa	yr	qtr	index_nsa	index_sa
"Springfield, OH"	44220	2000	2	124.73	1.66
"Springfield, OH"	44220	2000	3	126.24	1.64
"Springfield, OH"	44220	2000	4	129.5	1.68
"Springfield, OH"	44220	2001	1	131.18	1.66
"Springfield, OH"	44220	2001	2	133.71	1.67
"Springfield, OH"	44220	2001	3	134.38	1.68
"Springfield, OH"	44220	2001	4	134.96	1.67
"Springfield, OH"	44220	2002	1	135.24	1.7
"Springfield, OH"	44220	2002	2	137.16	1.73
"Springfield, OH"	44220	2002	3	137.91	1.71
"Springfield, OH"	44220	2002	4	138.49	1.71
"Springfield, OH"	44220	2003	1	139.77	1.73
"Springfield, OH"	44220	2003	2	140.24	1.73
"Springfield, OH"	44220	2003	3	141	1.75
"Springfield, OH"	44220	2003	4	141.38	1.84
"Springfield, OH"	44220	2004	1	142.45	1.85
"Springfield, OH"	44220	2004	2	143.04	1.87
"Springfield, OH"	44220	2004	3	146.43	1.99
"Springfield, OH"	44220	2004	4	148.7	2.02
"Springfield, OH"	44220	2005	1	146.17	2.08
"Springfield, OH"	44220	2005	2	149.5	2.07
"Springfield, OH"	44220	2005	3	152.32	2.06
"Springfield, OH"	44220	2005	4	152.59	2.13
"Springfield, OH"	44220	2006	1	148.42	2.13
"Springfield, OH"	44220	2006	2	148.63	2.11
"Springfield, OH"	44220	2006	3	147.97	2.06
"Springfield, OH"	44220	2006	4	148.02	2.08
"Springfield, OH"	44220	2007	1	150.3	2.14
"Springfield, OH"	44220	2007	2	153.12	2.11
"Springfield, OH"	44220	2007	3	150.18	2.06
"Springfield, OH"	44220	2007	4	148.84	2.14
"Springfield, OH"	44220	2008	1	150.04	2.05
"Springfield, OH"	44220	2008	2	148.2	2.12
"Springfield, OH"	44220	2008	3	145	2.24
"Springfield, OH"	44220	2008	4	145.78	2.14
"Springfield, OH"	44220	2009	1	147.36	2.01
"Springfield, OH"	44220	2009	2	144.89	1.95
"Springfield, OH"	44220	2009	3	139.82	2.05
"Springfield, OH"	44220	2009	4	140.27	1.98
"Springfield, OH"	44220	2010	1	136.97	2.05
"Springfield, OH"	44220	2010	2	139.61	2.07
"Springfield, OH"	44220	2010	3	139.65	1.97
"Springfield, OH"	44220	2010	4	140.09	1.91
"Springfield, OH"	44220	2011	1	134.72	2.05
"Springfield, OH"	44220	2011	2	133.74	2.22
"Springfield, OH"	44220	2011	3	137.66	2.02
"Springfield, OH"	44220	2011	4	133.84	1.96
"Springfield, OH"	44220	2012	1	137.6	2.08
"Springfield, OH"	44220	2012	2	132.18	1.97
"Springfield, OH"	44220	2012	3	134.74	1.97
"Springfield, OH"	44220	2012	4	134.24	1.94
"Springfield, OH"	44220	2013	1	133.92	1.95
"Springfield, OH"	44220	2013	2	131.14	1.98
"Springfield, OH"	44220	2013	3	130.92	2.14
"Springfield, OH"	44220	2013	4	132.09	2.35
"Springfield, OH"	44220	2014	1	132.33	2.39
"Springfield, OH"	44220	2014	2	131.6	2.22
"Springfield, OH"	44220	2014	3	138.37	2.82
"Springfield, OH"	44220	2014	4	134.52	2.64
"Springfield, OH"	44220	2015	1	137.62	2.64
"Springfield, OH"	44220	2015	2	138.13	2.69
"Springfield, OH"	44220	2015	3	138.18	2.66
"Springfield, OH"	44220	2015	4	139.87	2.92
"Springfield, OH"	44220	2016	1	141.19	3.14
"State College, PA"	44300	1975	1		
"State College, PA"	44300	1975	2		
"State College, PA"	44300	1975	3		
"State College, PA"	44300	1975	4		
"State College, PA"	44300	1976	1		
"State College, PA"	44300	1976	2		
"State College, PA"	44300	1976	3		
"State College, PA"	44300	1976	4		
"State College, PA"	44300	1977	1		
"State College, PA"	44300	1977	2		
"State College, PA"	44300	1977	3		
"State College, PA"	44300	1977	4		
"State College, PA"	44300	1978	1		
"State College, PA"	44300	1978	2		
"State College, PA"	44300	1978	3		
"State College, PA"	44300	1978	4		
"State College, PA"	44300	1979	1		
"State College, PA"	44300	1979	2		
"State College, PA"	44300	1979	3		
"State College, PA"	44300	1979	4		
"State College, PA"	44300	1980	1		
"State College, PA"	44300	1980	2		
"State College, PA"	44300	1980	3		
"State College, PA"	44300	1980	4		
"State College, PA"	44300	1981	1		
"State College, PA"	44300	1981	2		
"State College, PA"	44300	1981	3		
"State College, PA"	44300	1981	4		
"State College, PA"	44300	1982	1		
"State College, PA"	44300	1982	2		
"State College, PA"	44300	1982	3		
"State College, PA"	44300	1982	4		
"State College, PA"	44300	1983	1		
"State College, PA"	44300	1983	2		
"State College, PA"	44300	1983	3		
"State College, PA"	44300	1983	4		
"State College, PA"	44300	1984	1		
"State College, PA"	44300	1984	2		
"State College, PA"	44300	1984	3		
"State College, PA"	44300	1984	4		
"State College, PA"	44300	1985	1		
"State College, PA"	44300	1985	2		
"State College, PA"	44300	1985	3		
"State College, PA"	44300	1985	4		
"State College, PA"	44300	1986	1		
"State College, PA"	44300	1986	2		
"State College, PA"	44300	1986	3		
"State College, PA"	44300	1986	4		
"State College, PA"	44300	1987	1		
"State College, PA"	44300	1987	2		
"State College, PA"	44300	1987	3		
"State College, PA"	44300	1987	4		
"State College, PA"	44300	1988	1		
"State College, PA"	44300	1988	2		
"State College, PA"	44300	1988	3		
"State College, PA"	44300	1988	4		
"State College, PA"	44300	1989	1		
"State College, PA"	44300	1989	2	82.93	2.01
"State College, PA"	44300	1989	3	84.97	1.71
"State College, PA"	44300	1989	4	85.13	1.98
"State College, PA"	44300	1990	1	83.54	1.86
"State College, PA"	44300	1990	2	85.87	1.71
"State College, PA"	44300	1990	3	87.59	1.65
"State College, PA"	44300	1990	4	83.58	1.65
"State College, PA"	44300	1991	1	88.84	1.73
"State College, PA"	44300	1991	2	89.26	1.55
"State College, PA"	44300	1991	3	90.38	1.58
"State College, PA"	44300	1991	4	92	1.66
"State College, PA"	44300	1992	1	93.51	1.56
"State College, PA"	44300	1992	2	93.59	1.57
"State College, PA"	44300	1992	3	95.06	1.61
"State College, PA"	44300	1992	4	94.72	1.56
"State College, PA"	44300	1993	1	93.49	1.78
"State College, PA"	44300	1993	2	96.44	1.56
"State College, PA"	44300	1993	3	97.04	1.6
"State College, PA"	44300	1993	4	98.61	1.6
"State College, PA"	44300	1994	1	101.33	1.77
"State College, PA"	44300	1994	2	99.04	1.79
"State College, PA"	44300	1994	3	100.75	1.83
"State College, PA"	44300	1994	4	101.3	2.13
"State College, PA"	44300	1995	1	100	0
"State College, PA"	44300	1995	2	101.8	1.83
"State College, PA"	44300	1995	3	102.14	1.74
"State College, PA"	44300	1995	4	103.52	1.81
"State College, PA"	44300	1996	1	105.21	1.79
"State College, PA"	44300	1996	2	103.8	1.84
"State College, PA"	44300	1996	3	104.4	1.87
"State College, PA"	44300	1996	4	105.41	1.94
"State College, PA"	44300	1997	1	109.6	2.07
"State College, PA"	44300	1997	2	107.49	1.88
"State College, PA"	44300	1997	3	108.37	1.86
"State College, PA"	44300	1997	4	110.2	1.94
"State College, PA"	44300	1998	1	112.84	1.86
"State College, PA"	44300	1998	2	111.86	1.87
"State College, PA"	44300	1998	3	111.66	1.86
"State College, PA"	44300	1998	4	113.02	1.81
"State College, PA"	44300	1999	1	113.1	1.86
"State College, PA"	44300	1999	2	116	1.94
"State College, PA"	44300	1999	3	113.96	1.96
"State College, PA"	44300	1999	4	115.73	2.09
"State College, PA"	44300	2000	1	117.46	2.19
"State College, PA"	44300	2000	2	118.48	1.96
"State College, PA"	44300	2000	3	120.42	2
"State College, PA"	44300	2000	4	120.68	2.06
"State College, PA"	44300	2001	1	122.5	2.01
"State College, PA"	44300	2001	2	125.02	1.99
"State College, PA"	44300	2001	3	126.68	2.03
"State College, PA"	44300	2001	4	127.76	2.02
"State College, PA"	44300	2002	1	128.16	2.04
"State College, PA"	44300	2002	2	130.95	2.1
"State College, PA"	44300	2002	3	132.78	2.09
"State College, PA"	44300	2002	4	133.1	2.09
"State College, PA"	44300	2003	1	134.76	2.13
"State College, PA"	44300	2003	2	136.64	2.14
"State College, PA"	44300	2003	3	139.27	2.19
"State College, PA"	44300	2003	4	140.81	2.33
"State College, PA"	44300	2004	1	141.21	2.31
"State College, PA"	44300	2004	2	147.03	2.4
"State College, PA"	44300	2004	3	148.39	2.5
"State College, PA"	44300	2004	4	151.14	2.55
"State College, PA"	44300	2005	1	153.83	2.64
"State College, PA"	44300	2005	2	160	2.64
"State College, PA"	44300	2005	3	163.05	2.7
"State College, PA"	44300	2005	4	164	2.85
"State College, PA"	44300	2006	1	164.6	2.95
"State College, PA"	44300	2006	2	171.03	2.88
"State College, PA"	44300	2006	3	170.55	2.89
"State College, PA"	44300	2006	4	172.05	2.93
"State College, PA"	44300	2007	1	172.67	2.99
"State College, PA"	44300	2007	2	176.18	2.91
"State College, PA"	44300	2007	3	177.73	2.93
"State College, PA"	44300	2007	4	180.37	3.02
"State College, PA"	44300	2008	1	181.57	2.97
"State College, PA"	44300	2008	2	179.48	2.95
"State College, PA"	44300	2008	3	180.47	3.03
"State College, PA"	44300	2008	4	185.78	3.18
"State College, PA"	44300	2009	1	182.41	2.93
"State College, PA"	44300	2009	2	182.79	2.92
"State College, PA"	44300	2009	3	182.42	3.01
"State College, PA"	44300	2009	4	184.06	3.08
"State College, PA"	44300	2010	1	182.23	3.12
"State College, PA"	44300	2010	2	181.03	3.06
"State College, PA"	44300	2010	3	184.26	3.01
"State College, PA"	44300	2010	4	185.64	3.01
"State College, PA"	44300	2011	1	183.82	3.12
"State College, PA"	44300	2011	2	183.74	3.1
"State College, PA"	44300	2011	3	183.27	3.1
"State College, PA"	44300	2011	4	184.41	3.03
"State College, PA"	44300	2012	1	185.89	3.08
"State College, PA"	44300	2012	2	183.97	3.09
"State College, PA"	44300	2012	3	186.74	3.14
"State College, PA"	44300	2012	4	188	3.14
"State College, PA"	44300	2013	1	189.92	3.21
"State College, PA"	44300	2013	2	192.01	3.3
"State College, PA"	44300	2013	3	194.46	3.43
"State College, PA"	44300	2013	4	186.5	3.72
"State College, PA"	44300	2014	1	186.63	3.94
"State College, PA"	44300	2014	2	194.99	3.66
"State College, PA"	44300	2014	3	196.06	3.75
"State College, PA"	44300	2014	4	195.4	3.88
"State College, PA"	44300	2015	1	201.35	3.86
"State College, PA"	44300	2015	2	203.86	3.88
"State College, PA"	44300	2015	3	200.57	4.1
"State College, PA"	44300	2015	4	201.97	4.33
"State College, PA"	44300	2016	1	207.54	4.53
"StauntonWaynesboro, VA"	44420	1975	1		
"StauntonWaynesboro, VA"	44420	1975	2		
"StauntonWaynesboro, VA"	44420	1975	3		
"StauntonWaynesboro, VA"	44420	1975	4		
"StauntonWaynesboro, VA"	44420	1976	1		
"StauntonWaynesboro, VA"	44420	1976	2		
"StauntonWaynesboro, VA"	44420	1976	3		
"StauntonWaynesboro, VA"	44420	1976	4		
"StauntonWaynesboro, VA"	44420	1977	1		
"StauntonWaynesboro, VA"	44420	1977	2		
"StauntonWaynesboro, VA"	44420	1977	3		
"StauntonWaynesboro, VA"	44420	1977	4		
"StauntonWaynesboro, VA"	44420	1978	1		
"StauntonWaynesboro, VA"	44420	1978	2		
"StauntonWaynesboro, VA"	44420	1978	3		
"StauntonWaynesboro, VA"	44420	1978	4		
"StauntonWaynesboro, VA"	44420	1979	1		
"StauntonWaynesboro, VA"	44420	1979	2		
"StauntonWaynesboro, VA"	44420	1979	3		
"StauntonWaynesboro, VA"	44420	1979	4		
"StauntonWaynesboro, VA"	44420	1980	1		
"StauntonWaynesboro, VA"	44420	1980	2		
"StauntonWaynesboro, VA"	44420	1980	3		
"StauntonWaynesboro, VA"	44420	1980	4		
"StauntonWaynesboro, VA"	44420	1981	1		
"StauntonWaynesboro, VA"	44420	1981	2		
"StauntonWaynesboro, VA"	44420	1981	3		
"StauntonWaynesboro, VA"	44420	1981	4		
"StauntonWaynesboro, VA"	44420	1982	1		
"StauntonWaynesboro, VA"	44420	1982	2		
"StauntonWaynesboro, VA"	44420	1982	3		
"StauntonWaynesboro, VA"	44420	1982	4		
"StauntonWaynesboro, VA"	44420	1983	1		
"StauntonWaynesboro, VA"	44420	1983	2		
"StauntonWaynesboro, VA"	44420	1983	3		
"StauntonWaynesboro, VA"	44420	1983	4		
"StauntonWaynesboro, VA"	44420	1984	1		
"StauntonWaynesboro, VA"	44420	1984	2		
"StauntonWaynesboro, VA"	44420	1984	3		
"StauntonWaynesboro, VA"	44420	1984	4		
"StauntonWaynesboro, VA"	44420	1985	1		
"StauntonWaynesboro, VA"	44420	1985	2		
"StauntonWaynesboro, VA"	44420	1985	3		
"StauntonWaynesboro, VA"	44420	1985	4		
"StauntonWaynesboro, VA"	44420	1986	1		
"StauntonWaynesboro, VA"	44420	1986	2		
"StauntonWaynesboro, VA"	44420	1986	3		
"StauntonWaynesboro, VA"	44420	1986	4		
"StauntonWaynesboro, VA"	44420	1987	1		
"StauntonWaynesboro, VA"	44420	1987	2		
"StauntonWaynesboro, VA"	44420	1987	3		
"StauntonWaynesboro, VA"	44420	1987	4		
"StauntonWaynesboro, VA"	44420	1988	1	70.15	2.41
"StauntonWaynesboro, VA"	44420	1988	2	76.61	2
"StauntonWaynesboro, VA"	44420	1988	3	77.09	2.06
"StauntonWaynesboro, VA"	44420	1988	4	78.56	2.41
"StauntonWaynesboro, VA"	44420	1989	1	87.62	2.49
"StauntonWaynesboro, VA"	44420	1989	2	78.99	2.09
"StauntonWaynesboro, VA"	44420	1989	3	83.68	1.83
"StauntonWaynesboro, VA"	44420	1989	4	85.08	2.04
"StauntonWaynesboro, VA"	44420	1990	1	84.85	1.96
"StauntonWaynesboro, VA"	44420	1990	2	88.43	1.96
"StauntonWaynesboro, VA"	44420	1990	3	90.17	1.92
"StauntonWaynesboro, VA"	44420	1990	4	87.25	1.8
"StauntonWaynesboro, VA"	44420	1991	1	89.43	2.01
"StauntonWaynesboro, VA"	44420	1991	2	89.69	1.71
"StauntonWaynesboro, VA"	44420	1991	3	90.37	1.8
"StauntonWaynesboro, VA"	44420	1991	4	89.66	1.72
"StauntonWaynesboro, VA"	44420	1992	1	94.35	1.66
"StauntonWaynesboro, VA"	44420	1992	2	91.86	1.66
"StauntonWaynesboro, VA"	44420	1992	3	93.43	1.71
"StauntonWaynesboro, VA"	44420	1992	4	94.21	1.62
"StauntonWaynesboro, VA"	44420	1993	1	93.71	1.77
"StauntonWaynesboro, VA"	44420	1993	2	96.26	1.66
"StauntonWaynesboro, VA"	44420	1993	3	96.17	1.71
"StauntonWaynesboro, VA"	44420	1993	4	97.89	1.72
"StauntonWaynesboro, VA"	44420	1994	1	98.27	1.87
"StauntonWaynesboro, VA"	44420	1994	2	97.58	1.99
"StauntonWaynesboro, VA"	44420	1994	3	99.64	1.99
"StauntonWaynesboro, VA"	44420	1994	4	96.98	2
"StauntonWaynesboro, VA"	44420	1995	1	100	0
"StauntonWaynesboro, VA"	44420	1995	2	100.51	2.07
"StauntonWaynesboro, VA"	44420	1995	3	103.74	1.9
"StauntonWaynesboro, VA"	44420	1995	4	100.01	1.89
"StauntonWaynesboro, VA"	44420	1996	1	103.12	2.02
"StauntonWaynesboro, VA"	44420	1996	2	101.4	1.99
"StauntonWaynesboro, VA"	44420	1996	3	101.44	1.95
"StauntonWaynesboro, VA"	44420	1996	4	104.82	2.1
"StauntonWaynesboro, VA"	44420	1997	1	105.37	2.4
"StauntonWaynesboro, VA"	44420	1997	2	104.61	2.1
"StauntonWaynesboro, VA"	44420	1997	3	104.43	2.04
"StauntonWaynesboro, VA"	44420	1997	4	108.11	2.08
"StauntonWaynesboro, VA"	44420	1998	1	110.05	2.01
"StauntonWaynesboro, VA"	44420	1998	2	110.16	1.95
"StauntonWaynesboro, VA"	44420	1998	3	110.85	2.04
"StauntonWaynesboro, VA"	44420	1998	4	112.11	1.97
"StauntonWaynesboro, VA"	44420	1999	1	110.7	1.99
"StauntonWaynesboro, VA"	44420	1999	2	111.08	2.01
"StauntonWaynesboro, VA"	44420	1999	3	112.21	2.14
"StauntonWaynesboro, VA"	44420	1999	4	113.02	2.25
"StauntonWaynesboro, VA"	44420	2000	1	114.97	2.25
"StauntonWaynesboro, VA"	44420	2000	2	115.21	2.07
"StauntonWaynesboro, VA"	44420	2000	3	116.83	2.15
"StauntonWaynesboro, VA"	44420	2000	4	119.42	2.15
"StauntonWaynesboro, VA"	44420	2001	1	122.1	2.18
"StauntonWaynesboro, VA"	44420	2001	2	122.33	2.08
"StauntonWaynesboro, VA"	44420	2001	3	122.58	2.09
"StauntonWaynesboro, VA"	44420	2001	4	125.42	2.11
"StauntonWaynesboro, VA"	44420	2002	1	126.3	2.14
"StauntonWaynesboro, VA"	44420	2002	2	127	2.18
"StauntonWaynesboro, VA"	44420	2002	3	130.01	2.19
"StauntonWaynesboro, VA"	44420	2002	4	132.67	2.21
"StauntonWaynesboro, VA"	44420	2003	1	132.82	2.23
"StauntonWaynesboro, VA"	44420	2003	2	134.13	2.22
"StauntonWaynesboro, VA"	44420	2003	3	136.75	2.26
"StauntonWaynesboro, VA"	44420	2003	4	141.17	2.41
"StauntonWaynesboro, VA"	44420	2004	1	141.05	2.44
"StauntonWaynesboro, VA"	44420	2004	2	145.54	2.47
"StauntonWaynesboro, VA"	44420	2004	3	150.68	2.59
"StauntonWaynesboro, VA"	44420	2004	4	154.85	2.7
"StauntonWaynesboro, VA"	44420	2005	1	160	2.8
"StauntonWaynesboro, VA"	44420	2005	2	173.11	3
"StauntonWaynesboro, VA"	44420	2005	3	178.9	3.06
"StauntonWaynesboro, VA"	44420	2005	4	186.94	3.23
"StauntonWaynesboro, VA"	44420	2006	1	194.89	3.4
"StauntonWaynesboro, VA"	44420	2006	2	197.63	3.39
"StauntonWaynesboro, VA"	44420	2006	3	202.35	3.49
"StauntonWaynesboro, VA"	44420	2006	4	203.27	3.51
"StauntonWaynesboro, VA"	44420	2007	1	208	3.59
"StauntonWaynesboro, VA"	44420	2007	2	206.75	3.54
"StauntonWaynesboro, VA"	44420	2007	3	206.54	3.53
"StauntonWaynesboro, VA"	44420	2007	4	209.14	3.6
"StauntonWaynesboro, VA"	44420	2008	1	208.08	3.54
"StauntonWaynesboro, VA"	44420	2008	2	206.83	3.54
"StauntonWaynesboro, VA"	44420	2008	3	205.09	3.55
"StauntonWaynesboro, VA"	44420	2008	4	203.8	3.58
"StauntonWaynesboro, VA"	44420	2009	1	204.92	3.45
"StauntonWaynesboro, VA"	44420	2009	2	199.74	3.38
"StauntonWaynesboro, VA"	44420	2009	3	196.28	3.45
"StauntonWaynesboro, VA"	44420	2009	4	197.05	3.49
"StauntonWaynesboro, VA"	44420	2010	1	190.16	3.41
"StauntonWaynesboro, VA"	44420	2010	2	190.27	3.43
"StauntonWaynesboro, VA"	44420	2010	3	189.9	3.31
"StauntonWaynesboro, VA"	44420	2010	4	187.51	3.25
"StauntonWaynesboro, VA"	44420	2011	1	183.75	3.34
"StauntonWaynesboro, VA"	44420	2011	2	179.96	3.37
"StauntonWaynesboro, VA"	44420	2011	3	181.64	3.31
"StauntonWaynesboro, VA"	44420	2011	4	180.9	3.23
"StauntonWaynesboro, VA"	44420	2012	1	176.89	3.2
"StauntonWaynesboro, VA"	44420	2012	2	180.45	3.28
"StauntonWaynesboro, VA"	44420	2012	3	180.16	3.24
"StauntonWaynesboro, VA"	44420	2012	4	180.61	3.24
"StauntonWaynesboro, VA"	44420	2013	1	180.77	3.25
"StauntonWaynesboro, VA"	44420	2013	2	180.51	3.25
"StauntonWaynesboro, VA"	44420	2013	3	180.01	3.42
"StauntonWaynesboro, VA"	44420	2013	4	175.31	3.45
"StauntonWaynesboro, VA"	44420	2014	1	178.23	4
"StauntonWaynesboro, VA"	44420	2014	2	184.47	3.74
"StauntonWaynesboro, VA"	44420	2014	3	188.58	3.9
"StauntonWaynesboro, VA"	44420	2014	4	185.59	3.81
"StauntonWaynesboro, VA"	44420	2015	1	183.22	3.91
"StauntonWaynesboro, VA"	44420	2015	2	186.22	3.92
"StauntonWaynesboro, VA"	44420	2015	3	184.14	4.05
"StauntonWaynesboro, VA"	44420	2015	4	185.87	4.27
"StauntonWaynesboro, VA"	44420	2016	1	181.45	4.34
"StocktonLodi, CA"	44700	1975	1		
"StocktonLodi, CA"	44700	1975	2		
"StocktonLodi, CA"	44700	1975	3		
"StocktonLodi, CA"	44700	1975	4		
"StocktonLodi, CA"	44700	1976	1		
"StocktonLodi, CA"	44700	1976	2		
"StocktonLodi, CA"	44700	1976	3		
"StocktonLodi, CA"	44700	1976	4		
"StocktonLodi, CA"	44700	1977	1		
"StocktonLodi, CA"	44700	1977	2	35.03	0.5
"StocktonLodi, CA"	44700	1977	3	37.06	0.46
"StocktonLodi, CA"	44700	1977	4	41.78	0.57
"StocktonLodi, CA"	44700	1978	1	38.8	0.58
"StocktonLodi, CA"	44700	1978	2	41.19	0.53
"StocktonLodi, CA"	44700	1978	3	42.91	0.52
"StocktonLodi, CA"	44700	1978	4	45.57	0.64
"StocktonLodi, CA"	44700	1979	1	47.52	0.58
"StocktonLodi, CA"	44700	1979	2	49.12	0.59
"StocktonLodi, CA"	44700	1979	3	51.44	0.63
"StocktonLodi, CA"	44700	1979	4	50.57	0.72
"StocktonLodi, CA"	44700	1980	1	53.25	0.85
"StocktonLodi, CA"	44700	1980	2	53.07	0.97
"StocktonLodi, CA"	44700	1980	3	55.65	0.79
"StocktonLodi, CA"	44700	1980	4	58.59	1.05
"StocktonLodi, CA"	44700	1981	1	57.46	1.19
"StocktonLodi, CA"	44700	1981	2	58.19	1.19
"StocktonLodi, CA"	44700	1981	3	60.19	1.07
"StocktonLodi, CA"	44700	1981	4	61.08	1.19
"StocktonLodi, CA"	44700	1982	1	60.59	1.3
"StocktonLodi, CA"	44700	1982	2	64.17	1.32
"StocktonLodi, CA"	44700	1982	3	63.57	1.27
"StocktonLodi, CA"	44700	1982	4	60.7	1.02
"StocktonLodi, CA"	44700	1983	1	62.15	0.86
"StocktonLodi, CA"	44700	1983	2	62.1	0.66
"StocktonLodi, CA"	44700	1983	3	61.23	0.77
"StocktonLodi, CA"	44700	1983	4	60.34	0.8
"StocktonLodi, CA"	44700	1984	1	63.14	0.77
"StocktonLodi, CA"	44700	1984	2	61.8	0.64
"StocktonLodi, CA"	44700	1984	3	61.75	0.85
"StocktonLodi, CA"	44700	1984	4	61.58	0.74
"StocktonLodi, CA"	44700	1985	1	62.17	0.62
"StocktonLodi, CA"	44700	1985	2	64.48	0.59
"StocktonLodi, CA"	44700	1985	3	66.62	0.55
"StocktonLodi, CA"	44700	1985	4	66.71	0.57
"StocktonLodi, CA"	44700	1986	1	68.3	0.56
"StocktonLodi, CA"	44700	1986	2	69.88	0.51
"StocktonLodi, CA"	44700	1986	3	71.13	0.54
"StocktonLodi, CA"	44700	1986	4	71.97	0.55
"StocktonLodi, CA"	44700	1987	1	73.89	0.57
"StocktonLodi, CA"	44700	1987	2	74.85	0.58
"StocktonLodi, CA"	44700	1987	3	77.23	0.67
"StocktonLodi, CA"	44700	1987	4	78.95	0.79
"StocktonLodi, CA"	44700	1988	1	81.1	0.76
"StocktonLodi, CA"	44700	1988	2	83.17	0.7
"StocktonLodi, CA"	44700	1988	3	85.21	0.72
"StocktonLodi, CA"	44700	1988	4	87.76	0.75
"StocktonLodi, CA"	44700	1989	1	89.48	0.79
"StocktonLodi, CA"	44700	1989	2	95.01	0.74
"StocktonLodi, CA"	44700	1989	3	99.75	0.74
"StocktonLodi, CA"	44700	1989	4	104.23	0.77
"StocktonLodi, CA"	44700	1990	1	106.03	0.8
"StocktonLodi, CA"	44700	1990	2	108.77	0.81
"StocktonLodi, CA"	44700	1990	3	110.48	0.83
"StocktonLodi, CA"	44700	1990	4	110.39	0.85
"StocktonLodi, CA"	44700	1991	1	110.61	0.81
"StocktonLodi, CA"	44700	1991	2	109.99	0.77
"StocktonLodi, CA"	44700	1991	3	110.21	0.79
"StocktonLodi, CA"	44700	1991	4	110.74	0.76
"StocktonLodi, CA"	44700	1992	1	110.55	0.74
"StocktonLodi, CA"	44700	1992	2	109.51	0.75
"StocktonLodi, CA"	44700	1992	3	109.25	0.74
"StocktonLodi, CA"	44700	1992	4	109.27	0.73
"StocktonLodi, CA"	44700	1993	1	107.92	0.75
"StocktonLodi, CA"	44700	1993	2	107.7	0.72
"StocktonLodi, CA"	44700	1993	3	107.08	0.72
"StocktonLodi, CA"	44700	1993	4	106.76	0.71
"StocktonLodi, CA"	44700	1994	1	105.84	0.74
"StocktonLodi, CA"	44700	1994	2	103.74	0.79
"StocktonLodi, CA"	44700	1994	3	102.56	0.86
"StocktonLodi, CA"	44700	1994	4	101.05	0.9
"StocktonLodi, CA"	44700	1995	1	100	0
"StocktonLodi, CA"	44700	1995	2	100.97	0.86
"StocktonLodi, CA"	44700	1995	3	101.52	0.76
"StocktonLodi, CA"	44700	1995	4	101.47	0.77
"StocktonLodi, CA"	44700	1996	1	100.81	0.74
"StocktonLodi, CA"	44700	1996	2	98.74	0.77
"StocktonLodi, CA"	44700	1996	3	97.98	0.8
"StocktonLodi, CA"	44700	1996	4	98.66	0.79
"StocktonLodi, CA"	44700	1997	1	98.23	0.79
"StocktonLodi, CA"	44700	1997	2	98.5	0.77
"StocktonLodi, CA"	44700	1997	3	100.44	0.76
"StocktonLodi, CA"	44700	1997	4	100.92	0.75
"StocktonLodi, CA"	44700	1998	1	102.38	0.71
"StocktonLodi, CA"	44700	1998	2	102.92	0.72
"StocktonLodi, CA"	44700	1998	3	105.24	0.73
"StocktonLodi, CA"	44700	1998	4	107.43	0.73
"StocktonLodi, CA"	44700	1999	1	110.05	0.76
"StocktonLodi, CA"	44700	1999	2	111.15	0.78
"StocktonLodi, CA"	44700	1999	3	113.46	0.83
"StocktonLodi, CA"	44700	1999	4	115.33	0.84
"StocktonLodi, CA"	44700	2000	1	119.23	0.87
"StocktonLodi, CA"	44700	2000	2	123.41	0.87
"StocktonLodi, CA"	44700	2000	3	130.43	0.9
"StocktonLodi, CA"	44700	2000	4	136.68	0.93
"StocktonLodi, CA"	44700	2001	1	145.13	0.96
"StocktonLodi, CA"	44700	2001	2	153.11	1
"StocktonLodi, CA"	44700	2001	3	157.21	1.03
"StocktonLodi, CA"	44700	2001	4	157.54	1.03
"StocktonLodi, CA"	44700	2002	1	159.56	1.05
"StocktonLodi, CA"	44700	2002	2	163.24	1.07
"StocktonLodi, CA"	44700	2002	3	167.65	1.09
"StocktonLodi, CA"	44700	2002	4	172.1	1.12
"StocktonLodi, CA"	44700	2003	1	175.61	1.14
"StocktonLodi, CA"	44700	2003	2	178.22	1.16
"StocktonLodi, CA"	44700	2003	3	183.7	1.2
"StocktonLodi, CA"	44700	2003	4	192.15	1.28
"StocktonLodi, CA"	44700	2004	1	197.45	1.31
"StocktonLodi, CA"	44700	2004	2	206.97	1.38
"StocktonLodi, CA"	44700	2004	3	227.92	1.54
"StocktonLodi, CA"	44700	2004	4	239.74	1.61
"StocktonLodi, CA"	44700	2005	1	255.08	1.73
"StocktonLodi, CA"	44700	2005	2	273.69	1.86
"StocktonLodi, CA"	44700	2005	3	288.83	1.96
"StocktonLodi, CA"	44700	2005	4	301.79	2.09
"StocktonLodi, CA"	44700	2006	1	305.83	2.16
"StocktonLodi, CA"	44700	2006	2	305.04	2.15
"StocktonLodi, CA"	44700	2006	3	299.58	2.13
"StocktonLodi, CA"	44700	2006	4	296.83	2.08
"StocktonLodi, CA"	44700	2007	1	287.95	2.03
"StocktonLodi, CA"	44700	2007	2	279.58	1.98
"StocktonLodi, CA"	44700	2007	3	257.34	1.87
"StocktonLodi, CA"	44700	2007	4	237.97	1.71
"StocktonLodi, CA"	44700	2008	1	213.32	1.51
"StocktonLodi, CA"	44700	2008	2	180.71	1.29
"StocktonLodi, CA"	44700	2008	3	155.87	1.13
